工况初温_摄氏度,时间_s,电流密度_A每m2,实验电压_V,模型电压_V,电压相对误差_pct,实验温度_摄氏度,模型温度_摄氏度,温度相对误差_pct_摄氏口径,温度相对误差_pct_开尔文口径,MEA平均温度_摄氏度,局部最高温度_摄氏度,模型最大冰体积分数,孔隙最大冰体积分数,膜最大冰体积分数,最大冰所在层,孔隙最大冰饱和度,膜平均未冻含水量_lambda,活化损失_V,欧姆损失_V,浓差损失_V,极限电流密度_A每m2,累计产水_kg每m2,累计排水_kg每m2,冰库存_kg每m2,冰库存与累计产水质量比,累计反应热_J每m2,累计相变热_J每m2,累计吸附等效热_J每m2,累计散热_J每m2,水质量守恒残差_kg每m2,冰质量收支残差_kg每m2,离散能量守恒残差_J每m2,相变潜热重建残差_J每m2,物理状态有效,曾有内部步失效,累计凝结_kg每m2,采样段平均凝结速率_kg每m2每s,累计蒸发_kg每m2,采样段平均蒸发速率_kg每m2每s,累计凝华_kg每m2,采样段平均凝华速率_kg每m2每s,累计升华_kg每m2,采样段平均升华速率_kg每m2每s,累计冻结_kg每m2,采样段平均冻结速率_kg每m2每s,累计融化_kg每m2,采样段平均融化速率_kg每m2每s
-20.0,18.6,2000.0,0.581,0.5839025771972524,0.49958299436357984,-17.435007153861,-17.545325860824732,0.6327425391351289,0.04314127448526613,-17.1459538774929,-16.94456625599497,0.024352627647916823,0.0122247457097606,0.024352627647916823,PEM,0.029058107225482764,3.6580688531643246,0.6359822275974109,0.03610624279237936,3.878976730647791e-05,285572.4971649207,0.001662600404207903,2.5808838198727495e-05,0.00042290525550518353,0.25436373913710447,15711.038242478236,76.55479379089337,-63.199815914121,933.507010511722,1.8275582869958784e-17,4.87890977618477e-19,1.1470160643511917e-07,1.1368683772161603e-13,1,0,0.0,0.0,5.305901089147748e-07,7.516175396939965e-08,0.0,0.0,4.3303691160310265e-11,6.343256750790696e-12,0.0004229052988088742,7.485914704357047e-05,0.0,0.0
-20.0,18.8,1990.0,0.584,0.5844877820258481,0.08352431949453658,-17.3834382620672,-17.492722834724958,0.6286706404694914,0.042728248726169774,-17.094386761451233,-16.89343510698086,0.02507410900951049,0.012488675724401346,0.02507410900951049,PEM,0.029685466423582944,3.671772430635825,0.6357096804024602,0.03574864706485755,3.8613724745043416e-05,285492.2848994126,0.0016998186246566774,2.614060604659867e-05,0.0004381006484073084,0.25773376173931156,16068.461725757432,80.7945422826508,-63.99152297346277,972.6476594353886,1.8326404846794042e-17,3.7947076036992655e-19,1.1549889222806087e-07,1.5631940186722204e-13,1,0,0.0,0.0,5.456798431527188e-07,7.54486711897205e-08,0.0,0.0,4.45778730926761e-11,6.370909661829183e-12,0.0004381006929851811,7.597697088153479e-05,0.0,0.0
-20.0,19.0,2000.0,0.587,0.5842768613067267,0.46390778420327605,-17.3322242155644,-17.44007495395863,0.6222556150489899,0.042159204169264004,-17.040112947788145,-16.83866865896391,0.025801459001863907,0.012752738995306698,0.025801459001863907,PEM,0.030313142370588773,3.685374918896995,0.635869341344826,0.035751187457523835,3.8829466248701476e-05,285399.0528082501,0.0017370368451054515,2.6473647986838075e-05,0.00045351610401415867,0.2610860588778281,16425.811137102726,85.10451770855988,-64.78627744967338,1012.6288965988757,1.8326404846794042e-17,4.336808689942018e-19,1.1899328455911018e-07,1.7053025658242404e-13,1,0,0.0,0.0,5.608249989534679e-07,7.572577900374541e-08,0.0,0.0,4.5857402570449487e-11,6.3976473888669705e-12,0.0004535161498715608,7.707728443189882e-05,0.0,0.0
-20.0,19.2,2000.0,0.589,0.5844597265344039,0.7708443914424525,-17.2813135531451,-17.387482478711036,0.6143568036042789,0.04149352038354528,-16.98697414174609,-16.785306263518805,0.026534945685382477,0.013016944350611707,0.026534945685382477,PEM,0.030941156050895428,3.6988827857040434,0.6358119356520942,0.03557855792550604,3.8849447236275934e-05,285311.9566544316,0.001774348344302217,2.6807966791326147e-05,0.0004691461616702493,0.2644047676301952,16784.061256669855,89.48289237912047,-65.58407748483327,1053.4506191807216,1.9844287888273748e-17,3.2526065174565133e-19,1.1984661796304863e-07,1.7053025658242404e-13,1,0,0.0,0.0,5.760287251138558e-07,7.601863080194006e-08,0.0,0.0,4.714258272938593e-11,6.4259007946822234e-12,0.0004691462088128317,7.815029470635478e-05,0.0,0.0
-20.0,19.4,2000.0,0.591,0.584638220459346,1.0764432386893363,-17.2306589946743,-17.33504803443887,0.6058331245301445,0.040789820478006535,-16.934286352006723,-16.732624763713375,0.02727437375095942,0.013281274445627112,0.02727437375095942,PEM,0.03156946623633732,3.7122945683513895,0.6357566852094558,0.03540872182036963,3.8869352591751135e-05,285224.7492364136,0.0018116598434989824,2.7143548480281664e-05,0.00048498850306274,0.26770395380958967,17142.239333364087,93.92892795061928,-66.38489287686293,1095.1117477562798,2.2534464528753406e-17,2.710505431213761e-19,1.2104601410101168e-07,1.5631940186722204e-13,1,0,0.0,0.0,5.912890844676389e-07,7.630179676891567e-08,0.0,0.0,4.8433231528458485e-11,6.453243995362815e-12,0.0004849885514959713,7.92117134156982e-05,0.0,0.0
-20.0,19.6,2000.0,0.594,0.5848135940304836,1.5465329915010717,-17.1802653092875,-17.282753325769107,0.5965450162530616,0.040039115017032854,-16.88175789980903,-16.680118967415297,0.028019531602201775,0.013545688718895645,0.028019531602201775,PEM,0.03219797651270655,3.725609450764326,0.6357020922855847,0.03524150279720286,3.888924377495975e-05,285137.5402147554,0.001848971342695748,2.748038332624439e-05,0.000501039165883682,0.27098265630941637,17500.346673883636,98.44132665127631,-67.18869925239754,1137.6100850861988,2.0681156440160997e-17,2.168404344971009e-19,1.2393002180033363e-07,1.5631940186722204e-13,1,0,0.0,0.0,6.066062047070223e-07,7.658560119691597e-08,0.0,0.0,4.972934199169287e-11,6.480552316171837e-12,0.0005010392156130237,8.025332058526116e-05,0.0,0.0
-20.0,19.8,2000.0,0.596,0.5849858153758744,1.8480175543834938,-17.1301908810118,-17.23059790237204,0.5861407036131626,0.039218458019228915,-16.82938694265232,-16.627785650173166,0.02877025316579374,0.013810152933754974,0.02877025316579374,PEM,0.03282660549977412,3.7388271673796933,0.6356481343114111,0.03507695256689579,3.890912301170003e-05,285050.3168024108,0.0018862828418925134,2.781846446107968e-05,0.0005172941793607424,0.2742399855801792,17858.384534507637,103.01878013903742,-67.99547396618236,1180.9434244530719,2.2842784521553972e-17,3.2526065174565133e-19,1.241476184077328e-07,1.4210854715202004e-13,1,0,0.0,0.0,6.219826208926503e-07,7.68820809281403e-08,0.0,0.0,5.103091691149038e-11,6.5078745989875605e-12,0.0005172942303916589,8.127507389317627e-05,0.0,0.0
-20.0,20.0,1990.0,0.599,0.585545530416663,2.2461551892048344,-17.0805443528141,-17.178850408744893,0.5755440453195813,0.038390387358904016,-16.779057604009722,-16.5781926405719,0.029526242447710085,0.014074624522709096,0.029526242447710085,PEM,0.03345525201499666,3.7519454652686077,0.6353807094583802,0.03474106252445193,3.873234009221474e-05,284969.9207379418,0.0019235010623412877,2.8157795494582504e-05,0.0005337502707334343,0.27748893992486434,18215.381323973743,107.66018277757493,-68.80518586107644,1225.1089037045692,2.20804548690251e-17,2.168404344971009e-19,1.2489249456848484e-07,1.4210854715202004e-13,1,0,0.0,0.0,6.374363333750007e-07,7.726856241175197e-08,0.0,0.0,5.233783394835655e-11,6.534585184330876e-12,0.000533750323071268,8.228046339804572e-05,0.0,0.0
-20.0,20.2,2000.0,0.601,0.5853199094553632,2.6090000906217665,-17.0312068954266,-17.12703935220469,0.5626874088636933,0.03741719052180688,-16.725741778983547,-16.5244804468972,0.030287193062447194,0.014339038544546425,0.030287193062447194,PEM,0.03408376169371625,3.764961796067767,0.6355445319479289,0.0347550655297175,3.894862161098991e-05,284876.5242962131,0.0019607192827900623,2.8498461885598166e-05,0.0005504025908633212,0.2807146314591806,18572.311870447626,112.36367497262775,-69.61780644189224,1270.1017488833347,2.1873778829895052e-17,3.2526065174565133e-19,1.2325153875281103e-07,1.5631940186722204e-13,1,0,0.0,0.0,6.530755088945381e-07,7.81958775976874e-08,0.0,0.0,5.3650099069811397e-11,6.56132560727426e-12,0.00055040264451342,8.326160721076033e-05,0.0,0.0
-20.0,20.4,2000.0,0.603,0.5854835549963187,2.904883085187616,-16.9821706775262,-17.075281003973544,0.5482828327156372,0.036347392525286286,-16.673545031404956,-16.472141733703893,0.031053478136777952,0.014603418573206827,0.031053478136777952,PEM,0.0347121905709694,3.777883702354032,0.6354908758507999,0.034598811281148674,3.8968542759579424e-05,284789.2601068665,0.0019980307819868278,2.8840885040243863e-05,0.0005672458025882045,0.28390243418779526,18930.148862696875,117.12632858459308,-70.4333244024856,1315.9218650494024,2.3469588902522154e-17,4.336808689942018e-19,1.2356554179859813e-07,1.8474111129762605e-13,1,0,0.0,0.0,6.693637345205493e-07,8.144112813005657e-08,0.0,0.0,5.496801800327396e-11,6.5895946673128396e-12,0.0005672458575562221,8.421606521401051e-05,0.0,0.0
-20.0,20.6,2000.0,0.605,0.5856430856505492,3.199489975115826,-16.9334243695405,-17.023678801664744,0.5329957494397389,0.03522583654166759,-16.621795534669218,-16.420477371746756,0.03182497182900248,0.014867761810158184,0.03182497182900248,PEM,0.03534053199467122,3.7907104879648488,0.635439290359229,0.03444517236441441,3.898839124103772e-05,284701.8702039227,0.002035342281183593,2.918575152808951e-05,0.000584278178856666,0.28706630047349885,19287.921448234716,121.94602736617333,-71.25168537129522,1362.568201208133,2.1287632030395076e-17,2.168404344971009e-19,1.2257851267349906e-07,1.7053025658242404e-13,1,0,0.0,0.0,6.869386941886418e-07,8.787479834046089e-08,0.0,0.0,5.639745747648118e-11,7.147197366035985e-12,0.0005842782352541232,8.516188848950433e-05,0.0,0.0
-20.0,20.8,2000.0,0.607,0.5857998224216378,3.492615746023432,-16.8848441698689,-16.97221375565863,0.5174438384550912,0.03409343166717696,-16.57019665736209,-16.368976017555212,0.03260150403809242,0.015132040900712346,0.03260150403809242,PEM,0.03596872094298157,3.8034421444861177,0.6353882666715329,0.034293908617687684,3.9008228988223474e-05,284614.4677853446,0.0020726537803803587,2.9531976283410318e-05,0.0006014962105489061,0.2902058299570533,19645.63081424415,126.82438460229555,-72.07290116469133,1410.038589933515,2.4411489539868936e-17,3.2526065174565133e-19,1.2732493814837653e-07,1.2789769243681803e-13,1,0,0.0,0.0,7.046821254438343e-07,8.871715627596309e-08,0.0,0.0,5.7903407449960886e-11,7.529749867398571e-12,0.0006014962684523132,8.609016599095039e-05,0.0,0.0
-20.0,21.0,1990.0,0.609,0.5863408019576959,3.7207221744341705,-16.836635370647,-16.921153696995418,0.5019905966234133,0.03297460765287791,-16.52062764832789,-16.320193681541866,0.03338278422700887,0.015396222540489897,0.03338278422700887,PEM,0.0365966782516993,3.8160770412158005,0.6351234552183131,0.03397486280230616,3.8830905032536977e-05,284533.89039887016,0.0021098720008291333,2.9879397336564085e-05,0.000618897062271162,0.29333393780662953,20002.306752125234,131.76074072510232,-72.89694794134994,1458.3301999577034,2.3662712414496134e-17,3.2526065174565133e-19,1.3103385754220653e-07,8.526512829121202e-14,1,0,0.0,0.0,7.224891073674178e-07,8.903490961791796e-08,0.0,0.0,5.941551551788518e-11,7.56054033962151e-12,0.0006188971216866771,8.700426617181982e-05,0.0,0.0
-20.0,21.2,2000.0,0.611,0.5861039378257763,4.074641927041521,-16.788728988147,-16.870029240063047,0.48425495446049827,0.031713156825583365,-16.46808031744598,-16.267313643070906,0.03416851267611855,0.01566025115821606,0.03416851267611855,PEM,0.03722427182841944,3.8286132903065653,0.6352903394583338,0.033997776159175846,3.9047658152363765e-05,284440.2414761853,0.002147090221277908,3.0228003910273793e-05,0.0006364762535460596,0.29643665982850076,20358.9224231622,136.7536260292113,-73.72380050274464,1507.4382908649477,2.3866000321837166e-17,4.336808689942018e-19,1.2981172403669916e-07,1.1368683772161603e-13,1,0,0.0,0.0,7.40359726610259e-07,8.935309621420621e-08,0.0,0.0,6.093379353779618e-11,7.591390099555025e-12,0.0006364763144798526,8.789596396587786e-05,0.0,0.0
-20.0,21.4,2000.0,0.614,0.5862531426520868,4.519032141353934,-16.741004635948,-16.81895459200257,0.46562292854987186,0.030400632374030713,-16.416635185296684,-16.215784593984324,0.03495906272639068,0.0159241544005058,0.03495906272639068,PEM,0.03785156738888947,3.8410587724832603,0.6352394173604731,0.033853939420674495,3.906755405007883e-05,284352.7136669652,0.0021844017204746733,3.057780125543174e-05,0.0006542285801312453,0.2995001212455924,20716.448884698875,141.80129248535155,-74.55346136619931,1557.3627904366083,2.514671413808567e-17,5.421010862427522e-19,1.3217436389822979e-07,1.4210854715202004e-13,1,0,0.0,0.0,7.582977334885442e-07,8.969003439142612e-08,0.0,0.0,6.245860446970635e-11,7.624054659550857e-12,0.0006542286425898492,8.876164054998351e-05,0.0,0.0
-20.0,21.6,2000.0,0.616,0.5863985543079117,4.805429495468886,-16.6935638366185,-16.768033655530985,0.44609898546126203,0.029037999602022302,-16.365633314519528,-16.1649220780277,0.03575431827373448,0.016187934887978185,0.03575431827373448,PEM,0.03847857116229661,3.853413023618329,0.635190508284315,0.03371244719983363,3.908738415616429e-05,284265.0184460736,0.0022217132196714388,3.092877588868103e-05,0.0006721527555397775,0.3025380366774699,21073.916644990557,146.90334474817593,-75.38590230854723,1608.1026821605954,2.3940539221195545e-17,4.336808689942018e-19,1.3445787772070616e-07,1.1368683772161603e-13,1,0,0.0,0.0,7.763008868009155e-07,9.001576656185537e-08,0.0,0.0,6.398973773085838e-11,7.65566630576004e-12,0.0006721528195295149,8.962088469832678e-05,0.0,0.0
-20.0,21.8,1990.0,0.618,0.586925856576456,5.028178547499025,-16.6462931275465,-16.717515487064816,0.4278571750034633,0.02776660048571207,-16.316653289707745,-16.116766554842798,0.03655396595902248,0.016451558337053883,0.03655396595902248,PEM,0.03910520165689062,3.865674086802034,0.6349275723217379,0.033405754670950055,3.8909651472535596e-05,284184.15864190686,0.0022589314401202133,3.1280913865360676e-05,0.0006902463662528768,0.3055632207306584,21430.356564090005,152.0590131461722,-76.22109184481813,1659.6551749345238,2.325613659981407e-17,4.336808689942018e-19,1.3740668691752944e-07,8.526512829121202e-14,1,0,0.0,0.0,7.943675893460827e-07,9.0333512725836e-08,0.0,0.0,6.552704165981792e-11,7.686519644797734e-12,0.0006902464317799181,9.046806125201639e-05,0.0,0.0
-20.0,22.0,2000.0,0.619,0.5866808842890507,5.22118185960408,-16.5992452104321,-16.6669323503657,0.4077723961271281,0.026383527886759076,-16.264702160683555,-16.064522633877516,0.03735769688208835,0.016714969744855316,0.03735769688208835,PEM,0.03973132813134137,3.8778400573162024,0.6350966947258532,0.03343509582168647,3.9126801195207995e-05,284090.197085538,0.002296149660568988,3.163420475591524e-05,0.0007085052019646065,0.30856229196708296,21786.740557985755,157.26691712329423,-77.0590051181908,1712.0155543510634,2.200930410145574e-17,3.2526065174565133e-19,1.3304656931723002e-07,2.842170943040401e-14,1,0,0.0,0.0,8.124981830359872e-07,9.065296844952293e-08,0.0,0.0,6.707052707430479e-11,7.71742707243438e-12,0.0007085052690351333,9.129418627607628e-05,0.0,0.0
-20.0,22.2,2000.0,0.621,0.5868196213527385,5.504086738689458,-16.5523661575757,-16.616397114851736,0.38683869524436176,0.024953837772080288,-16.21384311630038,-16.013615931484253,0.03816587559346066,0.016978195051531874,0.03816587559346066,PEM,0.04035701224514351,3.889918690718875,0.6350477680757896,0.033300278251850196,3.914669148396978e-05,284002.38128389866,0.0023334611597657534,3.198865595432472e-05,0.000726924153001205,0.3115218566887044,22144.038474064135,162.52533423566192,-77.89964530208564,1765.183765048871,2.370336999596434e-17,2.168404344971009e-19,1.3496674000634812e-07,-5.684341886080802e-14,1,0,0.0,0.0,8.306985408201294e-07,9.100178892071156e-08,0.0,0.0,6.86205615967789e-11,7.75017261237058e-12,0.0007269242216217664,9.2094762933166e-05,0.0,0.0
-20.0,22.4,2000.0,0.623,0.5869548022681346,5.785746024376474,-16.5057657032842,-16.566014132660143,0.3650144468242066,0.023475465771144906,-16.163425624714307,-15.963369126784471,0.03897838845836036,0.017241237982666514,0.03897838845836036,PEM,0.04098226285397317,3.901909459844203,0.6350008191161086,0.03316760034417003,3.916651484621288e-05,283914.4102171474,0.002370772658962519,3.234426527763395e-05,0.0007455022603157755,0.3144553981156578,22501.281824481313,167.83394692251045,-78.74298450093612,1819.1588131105111,2.665782091598734e-17,2.168404344971009e-19,1.3736462278757244e-07,0.0,1,0,0.0,0.0,8.489788702272723e-07,9.140164703571487e-08,0.0,0.0,7.017693115633314e-11,7.781847797771252e-12,0.0007455023304927064,9.289054435470052e-05,0.0,0.0
-20.0,22.6,1990.0,0.625,0.5874696140557297,6.004861751083244,-16.459499538498,-16.51603182162188,0.34346295275656735,0.02202351977273792,-16.115022733678643,-15.915811159631687,0.03979492640281902,0.017504066540235105,0.03979492640281902,PEM,0.04160700389882364,3.913810462435013,0.6347396097422908,0.0328722067012829,3.898837128278062e-05,283833.3066876949,0.002407990879411294,3.270107190388726e-05,0.0007642374182454147,0.31737554522310135,22857.50242410804,173.1919423453799,-79.58899047571549,1873.9379314470925,2.462494184257702e-17,1.0842021724855044e-19,1.3658723219123203e-07,2.842170943040401e-14,1,0,0.0,0.0,8.673962227498903e-07,9.208676261308874e-08,0.0,0.0,7.173948007852909e-11,7.81274461097961e-12,0.0007642374899848946,9.367579746093969e-05,0.0,0.0
-20.0,22.8,1990.0,0.627,0.5875986057715551,6.284113912032681,-16.4134621978536,-16.466250830169372,0.32161789925512557,0.0205614022716363,-16.06552485257845,-15.866722800623052,0.04061503689634681,0.017766618633640305,0.04061503689634681,PEM,0.04223108779092062,3.9256177892454893,0.6346960346489846,0.032743342146846065,3.9007853464792736e-05,283745.9864059698,0.002445115821112073,3.3059263214352586e-05,0.0007831264950987201,0.32028196306158746,23212.702321277684,178.59776365402908,-80.43762496263669,1929.515775627026,2.4868887331386258e-17,2.168404344971009e-19,1.383921244269004e-07,-2.842170943040401e-14,1,0,0.0,0.0,8.861707512406043e-07,9.387264245357031e-08,0.0,0.0,7.330806626951254e-11,7.842930954917289e-12,0.0007831265684067862,9.444539210945838e-05,0.0,0.0
-20.0,23.0,2010.0,0.629,0.586965819829834,6.682699550105886,-16.3676541343872,-16.416051311504646,0.2956879264436865,0.018847548477017396,-16.012141565256172,-15.812211410825398,0.04143905517465121,0.01802889652698987,0.04143905517465121,PEM,0.04285451991202727,3.9373389568775927,0.635079975488847,0.032943411920308883,3.94237423982189e-05,283644.85063499794,0.002482427320308839,3.341948271186292e-05,0.000802162645827571,0.3231364073642945,23569.78835004329,184.04741376781698,-81.28887999901508,1985.8903922945892,2.3859224058259132e-17,-1.0842021724855044e-19,1.3708950064028613e-07,-5.684341886080802e-14,1,0,0.0,0.0,9.059910693040527e-07,9.910159031724234e-08,0.0,0.0,7.488319418480913e-11,7.875639576482978e-12,0.0008021627207107653,9.51807615198956e-05,0.0,0.0
-20.0,23.2,1990.0,0.63,0.5878532413021007,6.689961698079254,-16.3220759105454,-16.366380449060955,0.2714393607674003,0.01725067033603509,-15.965101014735808,-15.766262747864971,0.04226737587959244,0.018290972686386624,0.04226737587959244,PEM,0.0434774725133982,3.9489808244935545,0.6346022363314753,0.032493687152407726,3.904741465751924e-05,283569.7898523652,0.002519738819505605,3.378172954473638e-05,0.0008213448760647354,0.32596429030921964,23926.822753457636,189.54097201394524,-82.14274350852727,2043.064791730091,2.3018967374582866e-17,-1.0842021724855044e-19,1.3620274330605753e-07,-8.526512829121202e-14,1,0,0.0,0.0,9.26697410912355e-07,1.0353170804151195e-07,0.0,0.0,7.664217690481063e-11,8.794913600007523e-12,0.0008213449527069124,9.591115998073577e-05,0.0,0.0
-20.0,23.4,2000.0,0.632,0.587594670533452,7.026159725719613,-16.2766226768509,-16.31674899040877,0.24652727015008505,0.015621047994939134,-15.91446346238456,-15.715603657045847,0.04309919115705985,0.018552774190914036,0.04309919115705985,PEM,0.04409977226269084,3.960533087003201,0.6347764250584956,0.032532927268559324,3.926518900273882e-05,283475.2701325801,0.0025569570399543795,3.4145077577459775e-05,0.0008406739224778841,0.3287790562538678,24282.839838936052,195.0807546387243,-82.99918667694239,2101.0333808742307,2.293087594806842e-17,-1.0842021724855044e-19,1.377593434881419e-07,-1.4210854715202004e-13,1,0,0.0,0.0,9.474732723322781e-07,1.0387930709961544e-07,0.0,0.0,7.84168498674988e-11,8.873364813440885e-12,0.0008406740008947341,9.664524093910876e-05,0.0,0.0
-20.0,23.6,2000.0,0.634,0.5877172815385718,7.300113321991826,-16.2313497340608,-16.267144074940802,0.22052596651829667,0.013932169129392302,-15.8646050229288,-15.665744956838012,0.04393479184976402,0.018814300429270837,0.04393479184976402,PEM,0.04472141770684772,3.972004361674084,0.6347306716080956,0.03241198685095163,3.9285060679156206e-05,283387.05795171816,0.002594268539151145,3.4509537476399593e-05,0.000860142689097476,0.33155499367807084,24639.775679112947,200.66436822357176,-83.85821915037675,2159.7950104038264,1.9942543710155247e-17,-1.0842021724855044e-19,1.3320095604285598e-07,-2.2737367544323206e-13,1,0,0.0,0.0,9.683252846460034e-07,1.0426006156862504e-07,0.0,0.0,8.019894173861722e-11,8.910459355591983e-12,0.0008601427692964178,9.73438420084175e-05,0.0,0.0
-20.0,23.8,1990.0,0.635,0.5882151252465784,7.367696811562461,-16.1865241631253,-16.21795469924001,0.19417717972036444,0.012231518900633462,-15.81704523162091,-15.619065970100507,0.04477395057827568,0.019075553556728155,0.04477395057827568,PEM,0.045342413968928345,3.983392526242576,0.6344718017823243,0.03213199549879867,3.910630714922404e-05,283305.58630978083,0.0026314867595999196,3.487509211662251e-05,0.0008797514904931216,0.3343172779736408,24995.695613828888,206.2919617134564,-84.71980712805126,2219.348056399671,1.9353008778866254e-17,0.0,1.3856833902536891e-07,-1.1368683772161603e-13,1,0,0.0,0.0,9.89249366735195e-07,1.0462041044595893e-07,0.0,0.0,8.198806385664539e-11,8.945610590140852e-12,0.0008797515724811855,9.80440159238387e-05,0.0,0.0
-20.0,24.0,2000.0,0.637,0.5879529997206577,7.699686072110248,-16.1418277666211,-16.16869906215146,0.16646996807838926,0.010455424548119801,-15.766533655776243,-15.568338766439354,0.04561635124471027,0.01933648436102913,0.04561635124471027,PEM,0.04596264407185436,3.9946957242120273,0.6346459033980766,0.03217483861304285,3.932444573075321e-05,283210.94557624176,0.002668704980048694,3.524173081470926e-05,0.0008994968289062419,0.3370536779565006,25351.56891463068,211.96239259611755,-85.58392641722163,2279.6878832759317,2.0891220611080064e-17,2.168404344971009e-19,1.373759914713446e-07,-8.526512829121202e-14,1,0,0.0,0.0,1.0102454596987578e-06,1.049804648178142e-07,0.0,0.0,8.378421444346446e-11,8.980752934095405e-12,0.0008994969126904562,9.872670104635353e-05,0.0,0.0
-20.0,24.2,1990.0,0.636,0.5884466880831012,7.476935835990381,-16.0967852311446,-16.11975230827653,0.1426811428625705,0.008934755845237256,-15.718949888814734,-15.521432424590557,0.04646220120677307,0.019597109792258247,0.04646220120677307,PEM,0.04658214830581946,4.005919615314106,0.6343862519403344,0.031899606628748876,3.914556041702145e-05,283129.40919263795,0.0027059232004974687,3.560945560497223e-05,0.0009193746791778842,0.3397637741562149,25707.395499856368,217.67431525758258,-86.45057337206087,2340.813825630742,2.0647275122270825e-17,-2.168404344971009e-19,1.3869066606275737e-07,-5.684341886080802e-14,1,0,0.0,0.0,1.0313161499923976e-06,1.05353451468199e-07,0.0,0.0,8.558764708152254e-11,9.017163190290446e-12,0.0009193747647655315,9.938926037537729e-05,0.0,0.0
-20.0,24.4,2050.0,0.633,0.586313542388405,7.375427742748018,-16.0508682326829,-16.069428571538253,0.11563448522715414,0.007219137119509757,-15.659413539943671,-15.458380150620087,0.04731194679875869,0.019857451617587007,0.04731194679875869,PEM,0.04720097841118851,4.017072029980342,0.6356207294545356,0.03274079724220605,4.035853176360587e-05,282999.94849397097,0.002743607814686203,3.597827567215589e-05,0.0009393792022969649,0.3423882951741794,26068.01677029637,223.4257523136771,-87.31976237791362,2402.725644402752,1.9420771414646598e-17,-2.168404344971009e-19,1.4171746443025768e-07,-2.2737367544323206e-13,1,0,0.0,0.0,1.052467478922052e-06,1.0575664464827234e-07,0.0,0.0,8.739894860921891e-11,9.056507638481876e-12,0.0009393792896959138,0.00010002262465191167,0.0,0.0
-20.0,24.6,2100.0,0.63,0.5845947838523174,7.207177166298819,-16.003652599772,-16.01747200502399,0.08635156984216762,0.005374140209147587,-15.597767922046387,-15.392307254724244,0.04816820360450532,0.02011778497629248,0.04816820360450532,PEM,0.047819788391472495,4.028193174866107,0.6365981935508229,0.03342241755796664,4.137577677232153e-05,282873.1416228887,0.0027823184951028474,3.6348258074154716e-05,0.000959500927127154,0.344856611065904,26439.253614890407,229.21337964280892,-88.19160560582344,2465.4427018704146,1.945465273253677e-17,-2.168404344971009e-19,1.5402474673464894e-07,-1.9895196601282805e-13,1,0,0.0,0.0,1.0737203962532845e-06,1.0626458665616126e-07,0.0,0.0,8.922014113578963e-11,9.105962632853479e-12,0.0009595010163472953,0.00010060863325690629,0.0,0.0
-20.0,24.8,2150.0,0.628,0.5829042436251292,7.180852925934849,-15.954924907593,-15.964080385788236,0.05738339884557512,0.003559740866712417,-15.534889329811506,-15.325168598557411,0.04903242756574235,0.02037838816410822,0.04903242756574235,PEM,0.0484392397530502,4.039302982413139,0.6375481345699209,0.034102379605821055,4.23953856141673e-05,282742.43831845734,0.0028219619629994116,3.67194161182515e-05,0.0009797469849891138,0.34718646028373773,26820.160532055324,235.03954436093966,-89.06613164764191,2528.9891979113713,1.7719929256559963e-17,-2.168404344971009e-19,1.4859551811241545e-07,-1.1368683772161603e-13,1,0,0.0,0.0,1.0950762222095422e-06,1.0677912978128893e-07,0.0,0.0,9.105130517140018e-11,9.155820178052767e-12,0.0009797470760404192,0.00010123029846561956,0.0,0.0
-20.0,25.0,2230.0,0.626,0.5801835053395977,7.318928859489181,-15.9041485054811,-15.908432686003266,0.026937503260170196,0.0016654031531612723,-15.46486350503335,-15.248801361667006,0.04990574481569104,0.020639455779137877,0.04990574481569104,PEM,0.04905979505381002,4.05042320675868,0.6390500246372292,0.035251634186545935,4.4016380177225726e-05,282587.60639769986,0.0028628180546198703,3.709177769086727e-05,0.0010001197630472697,0.3493480004547712,27213.688581166174,240.90496963322286,-89.94338629581145,2593.3902608428148,1.5504091066542713e-17,0.0,1.5523619367741048e-07,0.0,1,0,0.0,0.0,1.1165459162200091e-06,1.0734847005233482e-07,0.0,0.0,9.289319394855143e-11,9.209443885756284e-12,0.0010001198559404637,0.00010186389950022315,0.0,0.0
-20.0,25.2,2280.0,0.624,0.5785694200167879,7.280541663976297,-15.85153635345,-15.851121513498128,0.002617033091436418,0.00016122908236277864,-15.397016674509473,-15.17593256822363,0.05078942578821642,0.02090122783105598,0.05078942578821642,PEM,0.04968202479452336,4.061579777723014,0.6399250551262362,0.03592507697618616,4.504233046611109e-05,282448.20122211595,0.002904886769964223,3.746538820450799e-05,0.0010206239956257609,0.351347256002798,27619.86940200087,246.8111221299894,-90.82342603344782,2658.6787710648273,1.4718044491490723e-17,0.0,1.5391697161248885e-07,1.1368683772161603e-13,1,0,0.0,0.0,1.1381519643613785e-06,1.0803024070684754e-07,0.0,0.0,9.47465652969083e-11,9.266856741784359e-12,0.001020624090372326,0.00010252117215931208,0.0,0.0
